user_id,age,monthly_income,occupation,city_tier,dependents,rent,loan_payment,insurance,groceries,transport,eating_out,entertainment,utilities,healthcare,education,other_expenses,total_expenses,monthly_savings,savings_goal,financial_health_score,financial_health_category
USER_06224,64,33381,Teacher,Tier 2,0,4330.0,0.0,1080.0,3510.0,1290.0,3240.0,1700.0,2050.0,740.0,0.0,2040.0,19980.0,13400.0,Investment,83.55,Healthy
USER_06225,55,35961,Private Employee,Tier 3,2,5560.0,9170.0,790.0,6800.0,2220.0,2500.0,2300.0,2780.0,3670.0,0.0,2330.0,38120.0,-2160.0,Education,17.32,At Risk
USER_06226,40,161683,Doctor,Tier 3,2,14610.0,0.0,6550.0,15690.0,8840.0,4750.0,5870.0,7220.0,4490.0,15980.0,10900.0,94900.0,66780.0,Emergency Fund,90.12,Healthy
USER_06227,42,166997,Software Engineer,Tier 3,4,28760.0,0.0,3500.0,15690.0,12390.0,13040.0,5520.0,4150.0,3240.0,13120.0,8050.0,107460.0,59540.0,Retirement,88.75,Healthy
USER_06228,59,44349,Government Employee,Tier 2,4,6980.0,0.0,540.0,9810.0,1420.0,2240.0,930.0,2420.0,4270.0,890.0,2650.0,32150.0,12200.0,No Specific Goal,82.06,Healthy
USER_06229,24,172333,Doctor,Tier 2,0,46240.0,0.0,7150.0,9690.0,13630.0,10980.0,8540.0,6530.0,3330.0,8400.0,4110.0,118600.0,53730.0,House,84.94,Healthy
USER_06230,39,60207,Software Engineer,Tier 1,3,13190.0,17920.0,1500.0,10250.0,6020.0,5300.0,1970.0,3610.0,2640.0,0.0,1610.0,64010.0,-3800.0,Travel,12.67,At Risk
USER_06231,34,42622,Software Engineer,Tier 2,0,12090.0,0.0,1870.0,5800.0,3750.0,1260.0,2560.0,2670.0,1330.0,2470.0,750.0,34550.0,8070.0,Investment,70.94,Healthy
USER_06232,35,54477,Private Employee,Tier 3,4,8480.0,0.0,1900.0,13490.0,3660.0,2660.0,3680.0,3760.0,3040.0,0.0,3660.0,44330.0,10150.0,Emergency Fund,67.93,Moderate
USER_06233,58,15913,Other,Tier 1,1,5370.0,4490.0,690.0,5990.0,1320.0,220.0,1040.0,1560.0,1650.0,800.0,290.0,23420.0,-7510.0,Emergency Fund,14.81,At Risk
USER_06234,27,53055,Software Engineer,Tier 2,0,8460.0,4130.0,1340.0,6220.0,2660.0,4010.0,2810.0,2910.0,1180.0,0.0,2280.0,36000.0,17060.0,Retirement,83.51,Healthy
USER_06235,27,77391,Freelancer,Tier 3,0,11780.0,0.0,2510.0,6620.0,3570.0,1560.0,1550.0,2870.0,2990.0,0.0,3060.0,36510.0,40880.0,Vehicle,93.73,Healthy
USER_06236,24,18864,Student,Tier 1,3,5790.0,0.0,200.0,9970.0,1570.0,1510.0,780.0,2280.0,3040.0,1040.0,1430.0,27610.0,-8750.0,Investment,28.66,At Risk
USER_06237,55,212853,Doctor,Tier 3,4,25840.0,27860.0,4320.0,19430.0,5160.0,12590.0,14500.0,9060.0,6260.0,0.0,4410.0,129430.0,83420.0,Emergency Fund,85.53,Healthy
USER_06238,44,134588,Business Owner,Tier 1,0,38940.0,2550.0,6050.0,11410.0,6110.0,5260.0,7380.0,3870.0,5360.0,0.0,8460.0,95390.0,39200.0,Education,82.23,Healthy
USER_06239,50,118133,Software Engineer,Tier 3,1,14910.0,0.0,3260.0,8180.0,6420.0,2660.0,6440.0,5410.0,2800.0,0.0,5500.0,55580.0,62550.0,House,93.62,Healthy
USER_06240,18,30541,Government Employee,Tier 1,1,7520.0,0.0,1080.0,6840.0,3810.0,1020.0,1890.0,1870.0,2070.0,0.0,1480.0,27580.0,2960.0,No Specific Goal,53.04,Moderate
USER_06241,61,56983,Designer,Tier 1,2,7460.0,0.0,1210.0,11440.0,4010.0,3200.0,1080.0,2410.0,2230.0,0.0,3950.0,36990.0,19990.0,Investment,91.15,Healthy
USER_06242,51,24398,Other,Tier 1,4,3530.0,4220.0,1080.0,8290.0,2620.0,290.0,1390.0,3690.0,4660.0,300.0,1140.0,31210.0,-6810.0,Vehicle,20.65,At Risk
USER_06243,21,16180,Student,Tier 2,1,8470.0,2340.0,550.0,4910.0,920.0,410.0,470.0,1770.0,1660.0,0.0,1180.0,22680.0,-6500.0,Emergency Fund,24.0,At Risk
USER_06244,34,61118,Software Engineer,Tier 3,3,12780.0,0.0,2830.0,10430.0,1890.0,3990.0,3140.0,4150.0,4220.0,0.0,1780.0,45210.0,15910.0,Emergency Fund,82.25,Healthy
USER_06245,21,28748,Other,Tier 2,4,6670.0,8050.0,570.0,11140.0,2560.0,1820.0,1490.0,3680.0,3200.0,0.0,690.0,39870.0,-11120.0,No Specific Goal,23.17,At Risk
USER_06246,60,126609,Software Engineer,Tier 3,1,28230.0,0.0,4950.0,14170.0,7700.0,6350.0,2870.0,4260.0,1630.0,7460.0,4940.0,82560.0,44050.0,Emergency Fund,85.17,Healthy
USER_06247,43,45480,Private Employee,Tier 3,0,10220.0,3690.0,490.0,5040.0,1430.0,480.0,2590.0,1990.0,1500.0,0.0,1230.0,28660.0,16820.0,Investment,88.14,Healthy
USER_06248,21,71081,Software Engineer,Tier 1,4,15540.0,0.0,2410.0,11940.0,5380.0,4080.0,4240.0,4940.0,4960.0,0.0,3770.0,57260.0,13820.0,Investment,67.12,Moderate
USER_06249,18,78966,Teacher,Tier 2,1,13700.0,0.0,1740.0,7810.0,3620.0,7240.0,3090.0,3550.0,3620.0,0.0,6000.0,50370.0,28600.0,Emergency Fund,80.94,Healthy
USER_06250,24,76548,Software Engineer,Tier 1,0,25560.0,0.0,1140.0,5550.0,7340.0,3470.0,3860.0,2580.0,1540.0,3440.0,2260.0,56740.0,19810.0,Education,87.83,Healthy
USER_06251,47,60888,Accountant,Tier 2,2,11280.0,12420.0,2140.0,7710.0,3810.0,690.0,2180.0,2590.0,2610.0,0.0,2330.0,47760.0,13130.0,Emergency Fund,61.18,Moderate
USER_06252,26,56608,Designer,Tier 1,4,19210.0,0.0,630.0,9440.0,3600.0,3740.0,3950.0,3450.0,4900.0,0.0,3910.0,52830.0,3780.0,No Specific Goal,44.29,Moderate
USER_06253,52,49401,Software Engineer,Tier 1,4,12420.0,0.0,800.0,9630.0,4260.0,3330.0,2730.0,4230.0,4150.0,0.0,3110.0,44660.0,4740.0,Retirement,43.52,Moderate
USER_06254,25,85417,Accountant,Tier 2,1,15800.0,6400.0,2120.0,8270.0,7980.0,4930.0,4100.0,3220.0,2210.0,7450.0,5480.0,67960.0,17460.0,Emergency Fund,65.26,Moderate
USER_06255,41,25440,Teacher,Tier 1,2,4950.0,6420.0,710.0,7170.0,1880.0,1340.0,1930.0,2040.0,1510.0,0.0,480.0,28430.0,-2990.0,Retirement,19.94,At Risk
USER_06256,36,20926,Student,Tier 2,3,6580.0,2500.0,970.0,8670.0,2040.0,1820.0,1330.0,2550.0,3360.0,0.0,1090.0,30910.0,-9980.0,Retirement,23.52,At Risk
USER_06257,53,52421,Freelancer,Tier 3,1,8600.0,0.0,1230.0,7350.0,3350.0,4120.0,1640.0,2370.0,2340.0,0.0,2470.0,33470.0,18950.0,Education,83.56,Healthy
USER_06258,60,74625,Private Employee,Tier 1,1,15400.0,5370.0,900.0,6400.0,6730.0,5400.0,1520.0,4130.0,2900.0,0.0,2180.0,50930.0,23700.0,Retirement,87.35,Healthy
USER_06259,44,145593,Software Engineer,Tier 3,3,17460.0,35650.0,7060.0,14710.0,3980.0,7620.0,1790.0,7670.0,3850.0,2490.0,7040.0,109320.0,36270.0,Investment,68.56,Moderate
USER_06260,49,156545,Software Engineer,Tier 2,3,20970.0,14080.0,6770.0,14330.0,13570.0,6750.0,7690.0,4500.0,5920.0,5110.0,7730.0,107420.0,49120.0,Retirement,77.7,Healthy
USER_06261,31,34163,Other,Tier 1,3,7590.0,9450.0,650.0,10700.0,3290.0,1700.0,910.0,3490.0,4090.0,0.0,1540.0,43410.0,-9250.0,Travel,15.1,At Risk
USER_06262,35,35036,Accountant,Tier 3,3,5920.0,4780.0,1070.0,11110.0,1090.0,3170.0,2450.0,3550.0,3920.0,0.0,2790.0,39850.0,-4810.0,Education,17.74,At Risk
USER_06263,45,68918,Freelancer,Tier 1,3,23040.0,0.0,1120.0,14240.0,2650.0,6080.0,720.0,3500.0,4450.0,0.0,4060.0,59860.0,9060.0,Investment,59.85,Moderate
USER_06264,46,20475,Student,Tier 1,0,6650.0,0.0,990.0,3940.0,2440.0,710.0,430.0,1800.0,870.0,0.0,950.0,18780.0,1700.0,Travel,48.38,Moderate
USER_06265,33,97083,Freelancer,Tier 1,0,32890.0,16210.0,2980.0,9860.0,5330.0,5790.0,3480.0,4490.0,1060.0,0.0,7460.0,89550.0,7530.0,Education,42.27,Moderate
USER_06266,52,78011,Software Engineer,Tier 2,3,16790.0,9860.0,2250.0,14390.0,4640.0,6870.0,4530.0,4050.0,4670.0,0.0,5150.0,73200.0,4810.0,Vehicle,37.75,At Risk
USER_06267,64,38417,Other,Tier 2,2,8140.0,0.0,1660.0,9530.0,2280.0,2490.0,1850.0,3170.0,3430.0,0.0,2110.0,34660.0,3760.0,No Specific Goal,54.04,Moderate
USER_06268,48,12342,Student,Tier 1,2,10210.0,1560.0,190.0,7590.0,560.0,160.0,410.0,2200.0,2610.0,0.0,520.0,26010.0,-13670.0,Investment,26.48,At Risk
USER_06269,21,69437,Teacher,Tier 1,3,13690.0,2840.0,1430.0,14600.0,7490.0,4850.0,1850.0,4300.0,4430.0,5040.0,1420.0,61940.0,7500.0,Emergency Fund,55.5,Moderate
USER_06270,54,221104,Doctor,Tier 3,0,22830.0,0.0,8690.0,19810.0,12780.0,2600.0,5770.0,4800.0,9010.0,0.0,17360.0,103650.0,117450.0,Education,94.36,Healthy
USER_06271,34,67822,Accountant,Tier 3,2,6320.0,0.0,2340.0,7170.0,3660.0,5420.0,4600.0,4190.0,3160.0,0.0,820.0,37680.0,30140.0,Vehicle,96.46,Healthy
USER_06272,56,80574,Freelancer,Tier 2,0,22260.0,0.0,1320.0,6370.0,7280.0,3510.0,2530.0,3300.0,1650.0,0.0,4250.0,52470.0,28100.0,Travel,88.71,Healthy
USER_06273,63,77490,Teacher,Tier 1,1,16890.0,0.0,1430.0,9050.0,9080.0,2060.0,5690.0,2370.0,4220.0,0.0,3540.0,54330.0,23160.0,Vehicle,86.59,Healthy
USER_06274,43,86909,Government Employee,Tier 1,0,21700.0,2990.0,3930.0,6660.0,4240.0,5550.0,1030.0,3710.0,2100.0,1720.0,3440.0,57070.0,29840.0,Retirement,90.35,Healthy
USER_06275,56,72786,Accountant,Tier 3,3,15180.0,10690.0,3130.0,10760.0,4550.0,3660.0,930.0,5110.0,4740.0,0.0,5620.0,64370.0,8420.0,Education,48.18,Moderate
USER_06276,58,14415,Student,Tier 1,4,10110.0,2310.0,150.0,11290.0,880.0,530.0,1150.0,2670.0,2370.0,0.0,340.0,31800.0,-17380.0,Education,28.99,At Risk
USER_06277,21,58227,Freelancer,Tier 1,3,19910.0,0.0,2800.0,13420.0,6160.0,3430.0,3090.0,2970.0,3440.0,5360.0,1590.0,62170.0,-3940.0,Emergency Fund,31.79,At Risk
USER_06278,47,41328,Other,Tier 2,1,6790.0,11830.0,1370.0,5410.0,1580.0,1470.0,3190.0,2060.0,1820.0,3810.0,2770.0,42100.0,-770.0,Vehicle,14.52,At Risk
USER_06279,47,11518,Student,Tier 2,0,4390.0,0.0,330.0,3380.0,500.0,150.0,260.0,1210.0,680.0,0.0,380.0,11280.0,240.0,Travel,44.29,Moderate
USER_06280,39,13681,Student,Tier 2,2,3740.0,0.0,330.0,6170.0,610.0,960.0,980.0,1940.0,2230.0,0.0,1040.0,18000.0,-4320.0,Investment,24.39,At Risk
USER_06281,28,46460,Teacher,Tier 1,3,8150.0,0.0,1160.0,10830.0,4270.0,560.0,2620.0,3020.0,4420.0,1050.0,760.0,36840.0,9620.0,Emergency Fund,75.73,Healthy
USER_06282,19,17672,Student,Tier 2,2,5330.0,0.0,530.0,6890.0,1360.0,1040.0,430.0,1750.0,3000.0,0.0,950.0,21280.0,-3610.0,Retirement,32.87,At Risk
USER_06283,61,104042,Business Owner,Tier 2,0,12730.0,17260.0,1920.0,6460.0,9810.0,7570.0,6700.0,2720.0,4360.0,8730.0,2410.0,80670.0,23370.0,Travel,67.32,Moderate
USER_06284,29,84922,Private Employee,Tier 2,1,19550.0,0.0,1300.0,8720.0,2990.0,1660.0,3190.0,4840.0,3110.0,7270.0,5140.0,57770.0,27150.0,No Specific Goal,86.17,Healthy
USER_06285,47,94624,Government Employee,Tier 1,3,12130.0,0.0,3070.0,12390.0,9210.0,2250.0,4360.0,4980.0,3830.0,0.0,5480.0,57700.0,36920.0,Travel,91.73,Healthy
USER_06286,53,69396,Software Engineer,Tier 3,2,12890.0,0.0,1950.0,9850.0,1710.0,6740.0,5130.0,2540.0,4190.0,4810.0,1740.0,51550.0,17850.0,Emergency Fund,79.44,Healthy
USER_06287,35,83897,Private Employee,Tier 2,3,21510.0,0.0,3110.0,10890.0,5510.0,4390.0,3010.0,5730.0,6180.0,0.0,3170.0,63500.0,20400.0,Emergency Fund,78.29,Healthy
USER_06288,43,26698,Private Employee,Tier 2,3,4290.0,1380.0,790.0,11070.0,1660.0,2250.0,1260.0,2830.0,4480.0,0.0,1020.0,31030.0,-4330.0,Education,25.71,At Risk
USER_06289,24,72089,Other,Tier 2,2,17960.0,14700.0,1850.0,9190.0,2390.0,6870.0,2160.0,2390.0,3820.0,2110.0,2420.0,65860.0,6230.0,Emergency Fund,31.61,At Risk
USER_06290,18,20805,Student,Tier 1,1,8290.0,1840.0,490.0,5150.0,1120.0,1680.0,870.0,2020.0,1750.0,0.0,580.0,23790.0,-2980.0,Emergency Fund,24.4,At Risk
USER_06291,43,61194,Private Employee,Tier 1,3,22340.0,0.0,2030.0,10020.0,6590.0,5840.0,1590.0,4880.0,5010.0,0.0,970.0,59270.0,1920.0,No Specific Goal,37.58,At Risk
USER_06292,40,69664,Designer,Tier 1,1,12750.0,18950.0,1470.0,9220.0,4470.0,6260.0,3920.0,4140.0,2420.0,0.0,1200.0,64800.0,4860.0,Travel,30.41,At Risk
USER_06293,43,51416,Business Owner,Tier 1,1,12700.0,0.0,2200.0,6970.0,4100.0,3470.0,2200.0,2640.0,2960.0,3190.0,2880.0,43310.0,8110.0,Emergency Fund,61.61,Moderate
USER_06294,62,70384,Teacher,Tier 2,0,20840.0,18720.0,2940.0,4730.0,4050.0,3950.0,4420.0,2570.0,2400.0,0.0,4160.0,68780.0,1600.0,Education,21.62,At Risk
USER_06295,23,110110,Software Engineer,Tier 2,2,30990.0,0.0,3940.0,10850.0,4730.0,9150.0,7790.0,5570.0,2450.0,0.0,8770.0,84240.0,25870.0,No Specific Goal,75.5,Healthy
USER_06296,23,77678,Accountant,Tier 1,0,22520.0,0.0,1980.0,4850.0,9310.0,6820.0,4140.0,3100.0,2720.0,0.0,1480.0,56920.0,20760.0,Investment,80.91,Healthy
USER_06297,61,203771,Doctor,Tier 3,4,28340.0,0.0,6950.0,21730.0,5490.0,19160.0,4070.0,9220.0,7710.0,0.0,6320.0,108990.0,94780.0,Investment,88.18,Healthy
USER_06298,25,42665,Designer,Tier 1,0,12800.0,8350.0,1490.0,4730.0,3330.0,1260.0,1630.0,1990.0,1700.0,2220.0,3230.0,42730.0,-60.0,Investment,24.77,At Risk
USER_06299,41,76999,Accountant,Tier 1,3,18490.0,0.0,2860.0,13280.0,5150.0,5730.0,2000.0,4290.0,3750.0,0.0,5780.0,61330.0,15670.0,Retirement,69.32,Moderate
USER_06300,39,42341,Teacher,Tier 1,3,6440.0,0.0,1070.0,7850.0,4060.0,4150.0,3110.0,3190.0,4910.0,0.0,790.0,35570.0,6770.0,Retirement,59.67,Moderate
USER_06301,36,69205,Government Employee,Tier 2,3,17940.0,0.0,1850.0,12590.0,5210.0,4040.0,3000.0,3360.0,4410.0,0.0,4220.0,56620.0,12580.0,No Specific Goal,67.14,Moderate
USER_06302,54,13596,Student,Tier 2,4,4460.0,0.0,630.0,9870.0,1070.0,1220.0,470.0,2410.0,2820.0,0.0,770.0,23720.0,-10120.0,Retirement,27.78,At Risk
USER_06303,35,45949,Software Engineer,Tier 3,1,6670.0,0.0,660.0,6690.0,2390.0,2700.0,3280.0,2430.0,2560.0,0.0,1490.0,28870.0,17080.0,Emergency Fund,82.15,Healthy
USER_06304,48,71784,Private Employee,Tier 1,3,20920.0,0.0,1100.0,13680.0,3390.0,4690.0,3060.0,3630.0,3610.0,3630.0,4800.0,62510.0,9270.0,No Specific Goal,61.69,Moderate
USER_06305,54,31621,Private Employee,Tier 1,0,4190.0,7840.0,1570.0,5010.0,2580.0,1470.0,1030.0,1540.0,1700.0,0.0,1730.0,28660.0,2960.0,Emergency Fund,36.66,At Risk
USER_06306,47,68571,Teacher,Tier 2,1,9560.0,15040.0,2400.0,9770.0,6280.0,2160.0,5420.0,3750.0,1720.0,0.0,3680.0,59780.0,8790.0,Investment,46.18,Moderate
USER_06307,59,81037,Freelancer,Tier 2,0,17350.0,0.0,2300.0,6510.0,4300.0,6450.0,2130.0,3350.0,1810.0,0.0,1640.0,45840.0,35200.0,Travel,88.49,Healthy
USER_06308,50,45514,Software Engineer,Tier 3,0,5640.0,0.0,670.0,5150.0,3350.0,1910.0,1730.0,2500.0,1100.0,0.0,1740.0,23790.0,21720.0,Travel,85.25,Healthy
USER_06309,27,79983,Business Owner,Tier 1,3,28880.0,0.0,2860.0,10210.0,7920.0,6890.0,4740.0,3930.0,2400.0,0.0,3340.0,71170.0,8810.0,Emergency Fund,57.15,Moderate
USER_06310,54,68656,Business Owner,Tier 2,0,18360.0,0.0,2820.0,5780.0,6620.0,6010.0,2280.0,3060.0,2280.0,2480.0,5490.0,55180.0,13480.0,Emergency Fund,64.0,Moderate
USER_06311,29,34828,Teacher,Tier 1,4,10060.0,0.0,1090.0,11870.0,2790.0,1530.0,1580.0,2980.0,3840.0,0.0,2630.0,38370.0,-3540.0,Investment,31.46,At Risk
USER_06312,47,43085,Other,Tier 2,1,12920.0,0.0,520.0,7180.0,2130.0,990.0,500.0,2570.0,2240.0,0.0,2890.0,31940.0,11140.0,No Specific Goal,78.17,Healthy
USER_06313,44,40281,Private Employee,Tier 1,3,7480.0,0.0,1230.0,9010.0,1770.0,1900.0,1030.0,3960.0,4080.0,0.0,740.0,31200.0,9080.0,Education,82.63,Healthy
USER_06314,56,61471,Government Employee,Tier 2,3,17450.0,1240.0,990.0,9310.0,1880.0,1570.0,4160.0,2440.0,4370.0,0.0,3840.0,47250.0,14220.0,Emergency Fund,74.13,Healthy
USER_06315,26,37753,Government Employee,Tier 2,0,6080.0,0.0,1030.0,3920.0,3520.0,2760.0,650.0,2460.0,1740.0,0.0,2190.0,24350.0,13400.0,Emergency Fund,87.69,Healthy
USER_06316,38,179813,Software Engineer,Tier 1,0,49300.0,0.0,3900.0,9190.0,15620.0,8090.0,9030.0,7650.0,3100.0,10830.0,4590.0,121300.0,58510.0,No Specific Goal,86.73,Healthy
USER_06317,29,27005,Teacher,Tier 1,2,6310.0,0.0,410.0,8680.0,1270.0,2100.0,680.0,2760.0,3520.0,0.0,1180.0,26910.0,100.0,Investment,39.0,At Risk
USER_06318,46,76335,Private Employee,Tier 1,2,18000.0,0.0,910.0,11860.0,5210.0,4090.0,3070.0,3820.0,5240.0,0.0,3340.0,55540.0,20800.0,Travel,78.8,Healthy
USER_06319,50,52141,Designer,Tier 1,3,16460.0,290.0,1770.0,11010.0,4630.0,970.0,3170.0,2620.0,3270.0,1710.0,2220.0,48120.0,4020.0,House,50.51,Moderate
USER_06320,60,69475,Freelancer,Tier 1,3,14720.0,0.0,2290.0,11370.0,8210.0,1930.0,2880.0,3470.0,4690.0,0.0,3140.0,52700.0,16780.0,Retirement,75.32,Healthy
USER_06321,32,32364,Teacher,Tier 1,0,8150.0,0.0,530.0,4570.0,3310.0,2980.0,1450.0,2030.0,1270.0,2540.0,2040.0,28870.0,3490.0,Vehicle,48.63,Moderate
USER_06322,19,181189,Business Owner,Tier 3,4,20630.0,44100.0,8460.0,19080.0,8600.0,7730.0,14170.0,9750.0,11510.0,0.0,10510.0,154540.0,26650.0,House,49.08,Moderate
USER_06323,56,9823,Student,Tier 1,4,4830.0,0.0,440.0,8990.0,400.0,530.0,220.0,3100.0,3750.0,100.0,720.0,23080.0,-13260.0,Investment,35.69,At Risk
USER_06324,61,9138,Student,Tier 1,0,3580.0,0.0,190.0,3130.0,860.0,320.0,490.0,1130.0,710.0,0.0,420.0,10830.0,-1690.0,Retirement,32.63,At Risk
USER_06325,35,205560,Business Owner,Tier 3,2,24830.0,0.0,6200.0,19270.0,9130.0,9830.0,5020.0,9720.0,8190.0,0.0,8010.0,100200.0,105360.0,No Specific Goal,90.18,Healthy
USER_06326,20,79875,Government Employee,Tier 1,2,15290.0,0.0,2420.0,10840.0,3480.0,3440.0,5560.0,2430.0,4450.0,5940.0,5720.0,59570.0,20300.0,House,77.94,Healthy
USER_06327,24,173484,Software Engineer,Tier 3,4,22030.0,0.0,2990.0,17510.0,12230.0,3860.0,10230.0,8080.0,4950.0,0.0,9860.0,91740.0,81740.0,No Specific Goal,95.26,Healthy
USER_06328,60,38119,Private Employee,Tier 2,3,9140.0,0.0,980.0,11060.0,3640.0,3310.0,2470.0,2580.0,3450.0,2930.0,910.0,40470.0,-2350.0,Vehicle,30.21,At Risk
USER_06329,35,36573,Private Employee,Tier 3,0,6410.0,7260.0,1300.0,4160.0,1960.0,3140.0,2280.0,1410.0,1490.0,0.0,2370.0,31780.0,4790.0,House,42.24,Moderate
USER_06330,61,148656,Software Engineer,Tier 1,3,49140.0,17070.0,4460.0,13470.0,7080.0,9440.0,4330.0,6270.0,4600.0,9260.0,4620.0,129740.0,18920.0,Investment,46.2,Moderate
USER_06331,55,95021,Freelancer,Tier 2,2,20360.0,80.0,2400.0,12490.0,5530.0,9060.0,5740.0,3400.0,3910.0,0.0,2510.0,65480.0,29540.0,Travel,79.68,Healthy
USER_06332,54,44017,Software Engineer,Tier 1,4,8880.0,0.0,1210.0,12030.0,1950.0,2910.0,1850.0,3070.0,2750.0,0.0,660.0,35310.0,8710.0,No Specific Goal,71.12,Healthy
USER_06333,50,67038,Government Employee,Tier 3,3,15690.0,13110.0,2400.0,14770.0,4620.0,2480.0,2480.0,3880.0,3480.0,0.0,2400.0,65310.0,1730.0,Vehicle,30.06,At Risk
USER_06334,61,83285,Freelancer,Tier 1,2,28860.0,0.0,3900.0,9170.0,7070.0,1020.0,2940.0,3280.0,2940.0,0.0,4170.0,63350.0,19940.0,Emergency Fund,83.95,Healthy
USER_06335,48,119106,Government Employee,Tier 2,2,18550.0,0.0,5560.0,12560.0,6850.0,5530.0,6960.0,6240.0,6140.0,9010.0,9010.0,86410.0,32700.0,Emergency Fund,81.53,Healthy
USER_06336,28,76110,Designer,Tier 1,2,26880.0,0.0,3330.0,11120.0,7710.0,3480.0,3730.0,2490.0,3010.0,6810.0,4490.0,73050.0,3060.0,No Specific Goal,43.96,Moderate
USER_06337,21,17186,Student,Tier 3,3,6660.0,0.0,480.0,11190.0,1220.0,1290.0,690.0,2040.0,2420.0,590.0,300.0,26880.0,-9690.0,Travel,40.2,Moderate
USER_06338,35,52781,Government Employee,Tier 2,1,9660.0,5200.0,2620.0,6360.0,4480.0,2090.0,3600.0,2230.0,2230.0,0.0,3370.0,41840.0,10940.0,Investment,60.53,Moderate
USER_06339,21,57552,Government Employee,Tier 1,4,13910.0,11860.0,940.0,12420.0,6290.0,2430.0,3480.0,3340.0,4730.0,0.0,3090.0,62490.0,-4940.0,Travel,18.64,At Risk
USER_06340,51,31910,Private Employee,Tier 1,2,7550.0,5060.0,910.0,7750.0,3620.0,1580.0,570.0,2080.0,2050.0,0.0,740.0,31910.0,0.0,Retirement,30.13,At Risk
USER_06341,46,33871,Accountant,Tier 1,3,10980.0,0.0,1070.0,9380.0,2660.0,1890.0,1110.0,3400.0,2010.0,0.0,710.0,33210.0,660.0,Education,35.84,At Risk
USER_06342,41,39627,Private Employee,Tier 1,0,6690.0,1320.0,1940.0,4020.0,3770.0,3540.0,2550.0,1770.0,1900.0,0.0,2840.0,30340.0,9290.0,Education,68.88,Moderate
USER_06343,39,105143,Freelancer,Tier 1,4,14690.0,0.0,3070.0,15600.0,9370.0,3290.0,5850.0,5700.0,5950.0,2030.0,7630.0,73180.0,31960.0,Education,89.95,Healthy
USER_06344,19,68586,Software Engineer,Tier 3,0,10960.0,0.0,2480.0,5100.0,2140.0,5050.0,2740.0,2860.0,2480.0,0.0,1990.0,35800.0,32790.0,Investment,94.56,Healthy
USER_06345,61,236326,Doctor,Tier 2,0,37360.0,10300.0,4580.0,10580.0,11040.0,23400.0,9990.0,6030.0,4810.0,0.0,11390.0,129480.0,106850.0,Investment,82.27,Healthy
USER_06346,23,99950,Private Employee,Tier 3,3,17010.0,0.0,3090.0,13530.0,3360.0,8200.0,5040.0,4140.0,3990.0,6080.0,4210.0,68650.0,31300.0,Travel,86.1,Healthy
USER_06347,59,92126,Government Employee,Tier 2,1,27240.0,0.0,3340.0,10540.0,6950.0,4530.0,1740.0,3270.0,3670.0,0.0,6050.0,67330.0,24800.0,Vehicle,86.79,Healthy
USER_06348,42,73820,Other,Tier 2,3,17300.0,0.0,1410.0,10690.0,6680.0,1540.0,1720.0,3530.0,3140.0,1330.0,3750.0,51090.0,22730.0,Investment,90.5,Healthy
USER_06349,38,94029,Software Engineer,Tier 2,3,27440.0,5770.0,2900.0,9010.0,7810.0,4680.0,1800.0,4110.0,4180.0,0.0,3220.0,70920.0,23110.0,Emergency Fund,82.72,Healthy
USER_06350,33,50516,Teacher,Tier 1,4,15560.0,0.0,1830.0,12280.0,3560.0,2700.0,840.0,3710.0,5980.0,1350.0,3520.0,51330.0,-810.0,Emergency Fund,34.88,At Risk
USER_06351,48,74211,Government Employee,Tier 2,3,8550.0,0.0,1560.0,8610.0,5650.0,2500.0,4290.0,3360.0,3070.0,3870.0,3240.0,44700.0,29510.0,Retirement,85.92,Healthy
USER_06352,31,77733,Accountant,Tier 2,4,21600.0,0.0,2230.0,14040.0,4560.0,2910.0,1880.0,5170.0,6490.0,4600.0,2970.0,66450.0,11280.0,Retirement,64.43,Moderate
USER_06353,56,45300,Designer,Tier 3,2,5070.0,0.0,1930.0,8740.0,1780.0,2340.0,910.0,2800.0,2670.0,0.0,3610.0,29850.0,15450.0,Vehicle,93.53,Healthy
USER_06354,45,32487,Teacher,Tier 2,4,8870.0,0.0,1020.0,11430.0,3010.0,1370.0,2030.0,3000.0,4270.0,0.0,2020.0,37020.0,-4530.0,Emergency Fund,35.3,At Risk
USER_06355,49,10070,Student,Tier 3,3,4100.0,460.0,190.0,6560.0,360.0,450.0,470.0,2380.0,2390.0,0.0,720.0,18080.0,-8010.0,House,30.57,At Risk
USER_06356,45,68828,Doctor,Tier 2,2,18430.0,0.0,1280.0,8280.0,5120.0,2100.0,2830.0,2960.0,2510.0,0.0,5420.0,48930.0,19900.0,No Specific Goal,84.81,Healthy
USER_06357,26,173747,Doctor,Tier 2,2,26190.0,29320.0,6650.0,21030.0,14340.0,6210.0,6060.0,8480.0,4290.0,7520.0,7960.0,138050.0,35700.0,Travel,57.44,Moderate
USER_06358,62,52574,Other,Tier 2,1,13750.0,0.0,1120.0,8030.0,3850.0,1020.0,2710.0,3190.0,2380.0,0.0,1850.0,37900.0,14670.0,House,86.92,Healthy
USER_06359,39,235909,Business Owner,Tier 1,3,65490.0,60960.0,2590.0,25910.0,11330.0,15390.0,16090.0,6160.0,4960.0,0.0,3380.0,212260.0,23650.0,Investment,33.96,At Risk
